transaction_id,product_id,product_name,category,quantity,price,seller_id,region,timestamp
T1319,P51,Product C,Cat2,7,478.03,S13,East,2025-01-01 21:59:00
T1320,P59,Product L,Cat4,6,190.97,S18,North,2025-01-01 22:00:00
T1321,P91,Product B,Cat2,8,255.9,S5,North,2025-01-01 22:01:00
T1322,P23,Product P,Cat2,8,145.05,S20,South,2025-01-01 22:02:00
T1323,P55,Product M,Cat1,9,370.83,S11,South,2025-01-01 22:03:00
T1324,P61,Product B,Cat2,6,364.66,S10,North,2025-01-01 22:04:00
T1325,P35,Product K,Cat3,4,489.81,S3,South,2025-01-01 22:05:00
T1326,P61,Product S,Cat5,5,55.65,S1,South,2025-01-01 22:06:00
T1327,P19,Product S,Cat4,4,100.68,S1,South,2025-01-01 22:07:00
T1328,P11,Product D,Cat5,7,377.8,S4,East,2025-01-01 22:08:00
T1329,P23,Product J,Cat4,9,98.73,S9,North,2025-01-01 22:09:00
T1330,P34,Product M,Cat5,7,386.89,S17,East,2025-01-01 22:10:00
T1331,P37,Product A,Cat1,5,85.4,S9,North,2025-01-01 22:11:00
T1332,P43,Product M,Cat2,1,74.51,S18,North,2025-01-01 22:12:00
T1333,P80,Product F,Cat5,2,61.47,S17,North,2025-01-01 22:13:00
T1334,P52,Product D,Cat4,4,120.24,S9,East,2025-01-01 22:14:00
T1335,P83,Product E,Cat2,8,210.9,S17,South,2025-01-01 22:15:00
T1336,P5,Product R,Cat4,4,130.49,S2,West,2025-01-01 22:16:00
T1337,P86,Product H,Cat1,3,386.82,S18,East,2025-01-01 22:17:00
T1338,P99,Product C,Cat4,3,498.63,S6,East,2025-01-01 22:18:00
T1339,P57,Product N,Cat1,2,191.94,S15,East,2025-01-01 22:19:00
T1340,P71,Product L,Cat4,6,357.7,S13,North,2025-01-01 22:20:00
T1341,P38,Product R,Cat2,1,77.32,S14,South,2025-01-01 22:21:00
T1342,P63,Product E,Cat1,7,341.83,S2,West,2025-01-01 22:22:00
T1343,P72,Product J,Cat4,8,118.61,S20,South,2025-01-01 22:23:00
T1344,P28,Product C,Cat5,3,71.33,S15,North,2025-01-01 22:24:00
T1345,P90,Product Q,Cat1,8,16.78,S10,East,2025-01-01 22:25:00
T1346,P68,Product I,Cat2,3,318.55,S14,South,2025-01-01 22:26:00
T1347,P23,Product F,Cat1,4,30.05,S2,West,2025-01-01 22:27:00
T1348,P3,Product N,Cat1,2,96.17,S3,West,2025-01-01 22:28:00
T1349,P12,Product A,Cat4,7,255.63,S3,West,2025-01-01 22:29:00
T1350,P10,Product Q,Cat5,1,426.68,S1,South,2025-01-01 22:30:00
T1351,P69,Product F,Cat2,2,498.46,S8,West,2025-01-01 22:31:00
T1352,P25,Product T,Cat3,5,181.3,S10,West,2025-01-01 22:32:00
T1353,P59,Product K,Cat2,6,294.46,S9,North,2025-01-01 22:33:00
T1354,P100,Product T,Cat1,7,60.71,S13,North,2025-01-01 22:34:00
T1355,P2,Product I,Cat3,3,176.29,S5,East,2025-01-01 22:35:00
T1356,P13,Product B,Cat2,4,185.43,S12,North,2025-01-01 22:36:00
T1357,P48,Product J,Cat3,1,306.26,S20,South,2025-01-01 22:37:00
T1358,P43,Product N,Cat4,2,145.15,S18,North,2025-01-01 22:38:00
T1359,P48,Product J,Cat4,8,435.81,S15,South,2025-01-01 22:39:00
T1360,P15,Product Q,Cat2,8,96.21,S14,East,2025-01-01 22:40:00
T1361,P13,Product K,Cat3,7,498.7,S1,West,2025-01-01 22:41:00
T1362,P60,Product M,Cat1,4,493.55,S12,North,2025-01-01 22:42:00
T1363,P28,Product J,Cat1,1,65.25,S7,West,2025-01-01 22:43:00
T1364,P98,Product R,Cat4,2,392.39,S19,North,2025-01-01 22:44:00
T1365,P78,Product I,Cat3,1,443.22,S15,West,2025-01-01 22:45:00
T1366,P64,Product O,Cat5,9,332.06,S7,South,2025-01-01 22:46:00
T1367,P36,Product J,Cat4,8,12.29,S18,North,2025-01-01 22:47:00
T1368,P100,Product S,Cat3,2,391.94,S11,West,2025-01-01 22:48:00
T1369,P2,Product M,Cat2,2,157.55,S10,North,2025-01-01 22:49:00
T1370,P3,Product A,Cat1,9,392.64,S2,East,2025-01-01 22:50:00
T1371,P66,Product R,Cat3,6,459.0,S2,North,2025-01-01 22:51:00
T1372,P53,Product P,Cat1,9,286.34,S16,South,2025-01-01 22:52:00
T1373,P22,Product F,Cat5,5,19.56,S16,West,2025-01-01 22:53:00
T1374,P79,Product L,Cat5,3,188.6,S6,North,2025-01-01 22:54:00
T1375,P63,Product K,Cat1,8,291.32,S12,North,2025-01-01 22:55:00
T1376,P52,Product F,Cat1,7,303.07,S20,East,2025-01-01 22:56:00
T1377,P50,Product G,Cat1,3,262.49,S14,North,2025-01-01 22:57:00
T1378,P15,Product H,Cat3,1,276.5,S18,South,2025-01-01 22:58:00
T1379,P28,Product D,Cat1,1,66.07,S13,East,2025-01-01 22:59:00
T1380,P62,Product C,Cat5,2,354.97,S14,North,2025-01-01 23:00:00
T1381,P92,Product P,Cat3,6,346.83,S14,South,2025-01-01 23:01:00
T1382,P74,Product N,Cat2,3,350.11,S1,East,2025-01-01 23:02:00
T1383,P28,Product B,Cat3,8,89.54,S10,East,2025-01-01 23:03:00
T1384,P47,Product J,Cat4,6,267.15,S6,South,2025-01-01 23:04:00
T1385,P89,Product K,Cat5,10,275.73,S16,West,2025-01-01 23:05:00
T1386,P43,Product L,Cat5,10,270.59,S16,South,2025-01-01 23:06:00
T1387,P83,Product R,Cat5,8,472.96,S11,North,2025-01-01 23:07:00
T1388,P96,Product F,Cat5,5,369.77,S1,South,2025-01-01 23:08:00
T1389,P1,Product G,Cat2,1,331.01,S16,North,2025-01-01 23:09:00
T1390,P86,Product G,Cat4,3,390.33,S11,East,2025-01-01 23:10:00
T1391,P96,Product J,Cat1,10,209.42,S10,West,2025-01-01 23:11:00
T1392,P56,Product T,Cat1,4,198.92,S16,West,2025-01-01 23:12:00
T1393,P46,Product B,Cat4,9,172.31,S12,South,2025-01-01 23:13:00
T1394,P49,Product I,Cat4,5,195.3,S16,South,2025-01-01 23:14:00
T1395,P62,Product G,Cat4,5,49.9,S12,North,2025-01-01 23:15:00
T1396,P10,Product Q,Cat1,6,297.94,S2,South,2025-01-01 23:16:00
T1397,P2,Product P,Cat3,7,195.23,S18,South,2025-01-01 23:17:00
T1398,P39,Product F,Cat2,2,423.9,S9,North,2025-01-01 23:18:00
T1399,P97,Product E,Cat2,4,56.81,S3,East,2025-01-01 23:19:00
T1400,P20,Product O,Cat4,3,204.01,S17,East,2025-01-01 23:20:00
T1401,P61,Product M,Cat5,1,325.39,S5,South,2025-01-01 23:21:00
T1402,P5,Product M,Cat2,4,290.44,S18,West,2025-01-01 23:22:00
T1403,P15,Product R,Cat3,3,396.62,S6,East,2025-01-01 23:23:00
T1404,P51,Product H,Cat4,4,96.58,S4,West,2025-01-01 23:24:00
T1405,P50,Product I,Cat4,2,351.57,S19,West,2025-01-01 23:25:00
T1406,P34,Product K,Cat3,3,80.26,S20,North,2025-01-01 23:26:00
T1407,P25,Product J,Cat1,7,162.32,S1,North,2025-01-01 23:27:00
T1408,P22,Product N,Cat3,2,199.93,S7,North,2025-01-01 23:28:00
T1409,P59,Product T,Cat4,10,286.22,S14,North,2025-01-01 23:29:00
T1410,P62,Product R,Cat3,9,247.32,S4,North,2025-01-01 23:30:00
T1411,P59,Product J,Cat2,7,227.29,S6,East,2025-01-01 23:31:00
T1412,P93,Product R,Cat5,8,301.26,S9,North,2025-01-01 23:32:00
T1413,P39,Product R,Cat2,3,436.0,S19,South,2025-01-01 23:33:00
T1414,P70,Product M,Cat4,6,364.06,S4,North,2025-01-01 23:34:00
T1415,P80,Product G,Cat1,8,161.74,S8,West,2025-01-01 23:35:00
T1416,P43,Product I,Cat2,4,156.75,S2,West,2025-01-01 23:36:00
T1417,P20,Product J,Cat2,9,344.67,S16,East,2025-01-01 23:37:00
T1418,P27,Product I,Cat2,6,463.35,S2,North,2025-01-01 23:38:00
T1419,P46,Product M,Cat2,3,372.93,S16,South,2025-01-01 23:39:00
T1420,P40,Product I,Cat3,7,407.87,S5,East,2025-01-01 23:40:00
T1421,P33,Product L,Cat5,2,252.02,S20,East,2025-01-01 23:41:00
T1422,P42,Product L,Cat3,8,334.88,S1,South,2025-01-01 23:42:00
T1423,P95,Product N,Cat3,3,84.72,S3,East,2025-01-01 23:43:00
T1424,P43,Product S,Cat1,2,48.58,S20,East,2025-01-01 23:44:00
T1425,P24,Product B,Cat1,4,91.71,S17,North,2025-01-01 23:45:00
T1426,P52,Product J,Cat3,7,340.64,S1,East,2025-01-01 23:46:00
T1427,P50,Product D,Cat4,7,294.5,S16,West,2025-01-01 23:47:00
T1428,P99,Product L,Cat1,3,134.14,S20,North,2025-01-01 23:48:00
T1429,P52,Product Q,Cat4,7,38.66,S6,North,2025-01-01 23:49:00
T1430,P66,Product R,Cat5,3,273.13,S19,North,2025-01-01 23:50:00
T1431,P91,Product S,Cat3,4,362.93,S6,North,2025-01-01 23:51:00
T1432,P76,Product S,Cat3,10,293.68,S19,North,2025-01-01 23:52:00
T1433,P51,Product Q,Cat3,6,125.74,S15,South,2025-01-01 23:53:00
T1434,P80,Product T,Cat4,5,98.4,S6,East,2025-01-01 23:54:00
T1435,P32,Product Q,Cat4,10,489.11,S8,West,2025-01-01 23:55:00
T1436,P44,Product I,Cat3,4,204.93,S7,West,2025-01-01 23:56:00
T1437,P61,Product B,Cat3,6,43.6,S14,West,2025-01-01 23:57:00
T1438,P21,Product P,Cat4,10,167.15,S5,North,2025-01-01 23:58:00
T1439,P94,Product F,Cat1,5,262.83,S6,East,2025-01-01 23:59:00
T1440,P6,Product L,Cat4,10,194.84,S3,South,2025-01-02 00:00:00
T1441,P38,Product N,Cat5,4,50.89,S17,West,2025-01-02 00:01:00
T1442,P54,Product I,Cat2,5,229.99,S11,East,2025-01-02 00:02:00
T1443,P60,Product E,Cat3,2,412.53,S7,East,2025-01-02 00:03:00
T1444,P47,Product D,Cat2,6,172.2,S4,South,2025-01-02 00:04:00
T1445,P79,Product B,Cat1,10,36.26,S8,South,2025-01-02 00:05:00
T1446,P14,Product J,Cat4,2,160.35,S17,West,2025-01-02 00:06:00
T1447,P31,Product F,Cat2,3,162.64,S9,South,2025-01-02 00:07:00
T1448,P21,Product S,Cat4,7,96.3,S4,South,2025-01-02 00:08:00
T1449,P8,Product J,Cat4,1,467.74,S4,North,2025-01-02 00:09:00
T1450,P82,Product M,Cat1,2,386.2,S8,West,2025-01-02 00:10:00
T1451,P51,Product E,Cat1,8,428.64,S11,South,2025-01-02 00:11:00
T1452,P90,Product K,Cat4,10,368.85,S11,North,2025-01-02 00:12:00
T1453,P1,Product G,Cat3,6,59.45,S14,South,2025-01-02 00:13:00
T1454,P10,Product N,Cat1,5,347.79,S2,North,2025-01-02 00:14:00
T1455,P75,Product L,Cat3,2,160.06,S16,East,2025-01-02 00:15:00
T1456,P46,Product G,Cat1,6,173.46,S16,East,2025-01-02 00:16:00
T1457,P60,Product D,Cat5,10,44.75,S19,West,2025-01-02 00:17:00
T1458,P30,Product C,Cat4,4,143.55,S4,South,2025-01-02 00:18:00
T1459,P65,Product M,Cat4,9,350.31,S14,North,2025-01-02 00:19:00
T1460,P84,Product O,Cat3,5,162.89,S3,East,2025-01-02 00:20:00
T1461,P64,Product I,Cat2,1,365.96,S6,South,2025-01-02 00:21:00
T1462,P80,Product I,Cat3,8,399.51,S13,North,2025-01-02 00:22:00
T1463,P32,Product L,Cat5,9,325.48,S11,North,2025-01-02 00:23:00
T1464,P36,Product M,Cat3,8,414.55,S9,South,2025-01-02 00:24:00
T1465,P41,Product D,Cat5,10,477.52,S3,South,2025-01-02 00:25:00
T1466,P76,Product E,Cat3,8,178.41,S20,West,2025-01-02 00:26:00
T1467,P54,Product C,Cat2,7,466.32,S1,South,2025-01-02 00:27:00
T1468,P22,Product I,Cat4,3,90.73,S6,South,2025-01-02 00:28:00
T1469,P76,Product R,Cat5,7,314.46,S17,West,2025-01-02 00:29:00
T1470,P11,Product J,Cat2,1,389.29,S10,East,2025-01-02 00:30:00
T1471,P56,Product F,Cat4,8,104.8,S3,West,2025-01-02 00:31:00
T1472,P97,Product G,Cat4,5,165.7,S3,East,2025-01-02 00:32:00
T1473,P54,Product J,Cat4,3,467.36,S3,West,2025-01-02 00:33:00
T1474,P38,Product I,Cat2,4,195.63,S9,West,2025-01-02 00:34:00
T1475,P53,Product I,Cat4,1,164.95,S17,East,2025-01-02 00:35:00
T1476,P30,Product R,Cat1,4,118.26,S1,South,2025-01-02 00:36:00
T1477,P25,Product E,Cat3,3,420.59,S5,North,2025-01-02 00:37:00
T1478,P33,Product N,Cat2,5,354.23,S5,South,2025-01-02 00:38:00
T1479,P32,Product L,Cat4,3,210.98,S11,North,2025-01-02 00:39:00
T1480,P3,Product F,Cat4,9,402.07,S14,West,2025-01-02 00:40:00
T1481,P23,Product N,Cat2,10,444.91,S6,South,2025-01-02 00:41:00
T1482,P44,Product K,Cat3,2,222.46,S2,South,2025-01-02 00:42:00
T1483,P97,Product T,Cat3,10,251.8,S14,North,2025-01-02 00:43:00
T1484,P16,Product R,Cat2,2,402.1,S9,East,2025-01-02 00:44:00
T1485,P24,Product L,Cat2,10,350.39,S1,North,2025-01-02 00:45:00
T1486,P17,Product Q,Cat5,8,469.73,S17,North,2025-01-02 00:46:00
T1487,P68,Product A,Cat1,9,489.54,S12,West,2025-01-02 00:47:00
T1488,P93,Product H,Cat2,3,58.97,S7,East,2025-01-02 00:48:00
T1489,P54,Product G,Cat3,6,272.7,S6,West,2025-01-02 00:49:00
T1490,P57,Product S,Cat4,6,262.9,S4,North,2025-01-02 00:50:00
T1491,P49,Product Q,Cat1,4,93.2,S13,South,2025-01-02 00:51:00
T1492,P2,Product B,Cat5,8,363.24,S18,South,2025-01-02 00:52:00
T1493,P85,Product B,Cat3,2,50.43,S13,East,2025-01-02 00:53:00
T1494,P58,Product N,Cat5,1,444.77,S5,South,2025-01-02 00:54:00
T1495,P39,Product S,Cat2,4,415.97,S3,South,2025-01-02 00:55:00
T1496,P88,Product P,Cat4,4,129.61,S8,South,2025-01-02 00:56:00
T1497,P16,Product S,Cat2,6,219.61,S2,South,2025-01-02 00:57:00
T1498,P2,Product J,Cat1,4,468.75,S8,North,2025-01-02 00:58:00
T1499,P63,Product H,Cat5,3,43.04,S16,South,2025-01-02 00:59:00
T1500,P32,Product D,Cat4,3,89.73,S6,West,2025-01-02 01:00:00
T1501,P64,Product M,Cat4,2,398.56,S8,West,2025-01-02 01:01:00
T1502,P26,Product C,Cat3,1,123.75,S10,North,2025-01-02 01:02:00
T1503,P21,Product P,Cat1,10,466.0,S1,South,2025-01-02 01:03:00
T1504,P80,Product G,Cat2,9,427.58,S2,South,2025-01-02 01:04:00
T1505,P69,Product G,Cat3,6,145.19,S4,West,2025-01-02 01:05:00
T1506,P36,Product O,Cat4,4,310.23,S13,West,2025-01-02 01:06:00
T1507,P44,Product O,Cat3,7,403.5,S20,West,2025-01-02 01:07:00
T1508,P67,Product M,Cat3,3,128.23,S2,West,2025-01-02 01:08:00
T1509,P49,Product T,Cat3,9,17.33,S13,South,2025-01-02 01:09:00
T1510,P78,Product P,Cat4,9,433.62,S14,East,2025-01-02 01:10:00
T1511,P84,Product Q,Cat5,6,220.26,S19,West,2025-01-02 01:11:00
T1512,P62,Product E,Cat2,9,115.19,S19,West,2025-01-02 01:12:00
T1513,P90,Product D,Cat1,10,391.11,S17,West,2025-01-02 01:13:00
T1514,P51,Product E,Cat2,1,220.19,S17,South,2025-01-02 01:14:00
T1515,P63,Product M,Cat5,4,479.61,S5,West,2025-01-02 01:15:00
T1516,P47,Product S,Cat5,7,333.13,S10,North,2025-01-02 01:16:00
T1517,P52,Product G,Cat2,3,161.05,S3,North,2025-01-02 01:17:00
T1518,P12,Product A,Cat1,8,365.31,S6,North,2025-01-02 01:18:00
T1519,P94,Product Q,Cat3,8,331.54,S4,North,2025-01-02 01:19:00
T1520,P89,Product R,Cat3,4,420.65,S18,West,2025-01-02 01:20:00
T1521,P49,Product D,Cat2,10,234.87,S4,West,2025-01-02 01:21:00
T1522,P33,Product H,Cat5,10,240.03,S19,North,2025-01-02 01:22:00
T1523,P7,Product B,Cat3,7,265.83,S20,West,2025-01-02 01:23:00
T1524,P75,Product S,Cat5,9,231.62,S9,West,2025-01-02 01:24:00
T1525,P23,Product L,Cat2,9,267.1,S6,West,2025-01-02 01:25:00
T1526,P4,Product S,Cat1,10,372.12,S2,East,2025-01-02 01:26:00
T1527,P70,Product P,Cat2,5,345.23,S1,East,2025-01-02 01:27:00
T1528,P18,Product O,Cat1,2,374.82,S10,East,2025-01-02 01:28:00
T1529,P17,Product F,Cat1,9,167.53,S6,South,2025-01-02 01:29:00
T1530,P97,Product T,Cat4,7,454.79,S5,North,2025-01-02 01:30:00
T1531,P75,Product R,Cat1,5,120.99,S13,North,2025-01-02 01:31:00
T1532,P52,Product Q,Cat4,2,378.65,S1,East,2025-01-02 01:32:00
T1533,P47,Product Q,Cat2,3,20.14,S3,South,2025-01-02 01:33:00
T1534,P37,Product N,Cat5,10,390.72,S13,East,2025-01-02 01:34:00
T1535,P94,Product T,Cat2,6,412.83,S17,South,2025-01-02 01:35:00
T1536,P91,Product A,Cat2,10,336.92,S20,East,2025-01-02 01:36:00
T1537,P68,Product R,Cat1,6,179.58,S19,North,2025-01-02 01:37:00
T1538,P11,Product P,Cat3,6,366.18,S20,West,2025-01-02 01:38:00
T1539,P12,Product S,Cat2,7,376.44,S6,South,2025-01-02 01:39:00
T1540,P13,Product T,Cat2,1,449.44,S17,East,2025-01-02 01:40:00
T1541,P51,Product H,Cat3,10,185.94,S3,West,2025-01-02 01:41:00
T1542,P17,Product S,Cat4,6,308.23,S13,East,2025-01-02 01:42:00
T1543,P28,Product M,Cat4,3,254.52,S17,North,2025-01-02 01:43:00
T1544,P38,Product Q,Cat3,6,234.15,S14,West,2025-01-02 01:44:00
T1545,P22,Product E,Cat2,9,218.06,S1,East,2025-01-02 01:45:00
T1546,P80,Product L,Cat1,3,285.59,S19,West,2025-01-02 01:46:00
T1547,P12,Product K,Cat1,9,426.69,S6,East,2025-01-02 01:47:00
T1548,P31,Product K,Cat2,4,361.11,S18,West,2025-01-02 01:48:00
T1549,P20,Product G,Cat3,6,24.13,S6,East,2025-01-02 01:49:00
T1550,P52,Product R,Cat2,1,174.81,S8,East,2025-01-02 01:50:00
T1551,P58,Product L,Cat4,5,416.16,S11,North,2025-01-02 01:51:00
T1552,P82,Product K,Cat2,1,498.01,S7,West,2025-01-02 01:52:00
T1553,P99,Product I,Cat5,10,425.41,S20,West,2025-01-02 01:53:00
T1554,P19,Product G,Cat5,10,336.88,S14,West,2025-01-02 01:54:00
T1555,P35,Product A,Cat3,10,334.14,S9,East,2025-01-02 01:55:00
T1556,P63,Product H,Cat1,7,94.19,S14,North,2025-01-02 01:56:00
T1557,P5,Product T,Cat3,6,445.84,S19,South,2025-01-02 01:57:00
T1558,P20,Product B,Cat2,2,286.01,S1,West,2025-01-02 01:58:00
T1559,P55,Product G,Cat1,9,141.03,S20,East,2025-01-02 01:59:00
T1560,P21,Product B,Cat2,2,33.73,S8,West,2025-01-02 02:00:00
T1561,P98,Product A,Cat2,6,136.96,S10,North,2025-01-02 02:01:00
T1562,P16,Product J,Cat2,5,372.03,S2,South,2025-01-02 02:02:00
T1563,P65,Product I,Cat3,7,205.8,S12,North,2025-01-02 02:03:00
T1564,P55,Product N,Cat5,6,284.33,S14,East,2025-01-02 02:04:00
T1565,P95,Product A,Cat4,4,304.23,S11,North,2025-01-02 02:05:00
T1566,P71,Product M,Cat4,10,141.9,S18,North,2025-01-02 02:06:00
T1567,P48,Product F,Cat4,5,273.39,S14,North,2025-01-02 02:07:00
T1568,P19,Product D,Cat5,9,231.71,S20,South,2025-01-02 02:08:00
T1569,P10,Product R,Cat2,9,99.68,S16,North,2025-01-02 02:09:00
T1570,P47,Product D,Cat4,3,165.61,S16,West,2025-01-02 02:10:00
T1571,P91,Product P,Cat4,9,13.93,S12,North,2025-01-02 02:11:00
T1572,P94,Product D,Cat4,3,263.03,S1,South,2025-01-02 02:12:00
T1573,P40,Product F,Cat3,3,45.87,S18,East,2025-01-02 02:13:00
T1574,P11,Product T,Cat3,8,265.49,S3,South,2025-01-02 02:14:00
T1575,P56,Product O,Cat4,4,103.0,S14,South,2025-01-02 02:15:00
T1576,P10,Product F,Cat3,6,447.18,S18,North,2025-01-02 02:16:00
T1577,P33,Product I,Cat4,4,327.66,S14,West,2025-01-02 02:17:00
T1578,P41,Product G,Cat4,9,42.85,S1,South,2025-01-02 02:18:00
T1579,P53,Product M,Cat2,7,417.51,S3,South,2025-01-02 02:19:00
T1580,P79,Product I,Cat5,7,139.45,S5,North,2025-01-02 02:20:00
T1581,P72,Product P,Cat2,1,192.39,S17,South,2025-01-02 02:21:00
T1582,P85,Product S,Cat2,9,203.78,S17,South,2025-01-02 02:22:00
T1583,P16,Product A,Cat2,7,314.74,S3,North,2025-01-02 02:23:00
T1584,P69,Product M,Cat3,10,352.4,S2,South,2025-01-02 02:24:00
T1585,P22,Product L,Cat3,2,79.51,S18,North,2025-01-02 02:25:00
T1586,P95,Product N,Cat4,3,165.31,S8,North,2025-01-02 02:26:00
T1587,P56,Product T,Cat4,5,315.46,S19,South,2025-01-02 02:27:00
T1588,P74,Product T,Cat5,9,442.06,S16,South,2025-01-02 02:28:00
T1589,P83,Product F,Cat1,8,385.46,S7,South,2025-01-02 02:29:00
T1590,P89,Product L,Cat2,1,25.25,S11,East,2025-01-02 02:30:00
T1591,P42,Product I,Cat5,3,386.91,S17,South,2025-01-02 02:31:00
T1592,P100,Product H,Cat2,9,61.94,S4,North,2025-01-02 02:32:00
T1593,P41,Product E,Cat2,8,118.08,S11,West,2025-01-02 02:33:00
T1594,P78,Product M,Cat5,3,446.68,S13,East,2025-01-02 02:34:00
T1595,P52,Product J,Cat1,2,106.21,S12,East,2025-01-02 02:35:00
T1596,P24,Product F,Cat2,9,92.4,S20,North,2025-01-02 02:36:00
T1597,P56,Product N,Cat1,9,12.3,S9,East,2025-01-02 02:37:00
T1598,P11,Product H,Cat3,1,58.16,S13,South,2025-01-02 02:38:00
T1599,P96,Product I,Cat2,10,270.7,S19,East,2025-01-02 02:39:00
T1600,P42,Product Q,Cat4,8,76.31,S3,West,2025-01-02 02:40:00
T1601,P12,Product N,Cat4,4,399.86,S20,East,2025-01-02 02:41:00
T1602,P87,Product K,Cat3,8,167.43,S2,East,2025-01-02 02:42:00
T1603,P21,Product A,Cat1,10,283.5,S17,North,2025-01-02 02:43:00
T1604,P13,Product J,Cat1,10,397.47,S17,North,2025-01-02 02:44:00
T1605,P34,Product A,Cat4,7,46.25,S13,North,2025-01-02 02:45:00
T1606,P89,Product Q,Cat5,8,156.7,S5,South,2025-01-02 02:46:00
T1607,P16,Product L,Cat2,1,349.45,S20,South,2025-01-02 02:47:00
T1608,P71,Product K,Cat5,1,313.34,S6,West,2025-01-02 02:48:00
T1609,P16,Product C,Cat2,6,240.45,S14,North,2025-01-02 02:49:00
T1610,P63,Product P,Cat3,5,423.6,S20,East,2025-01-02 02:50:00
T1611,P18,Product E,Cat3,5,367.57,S18,West,2025-01-02 02:51:00
T1612,P2,Product S,Cat3,9,190.22,S1,North,2025-01-02 02:52:00
T1613,P12,Product P,Cat3,1,239.76,S19,South,2025-01-02 02:53:00
T1614,P8,Product O,Cat5,7,41.3,S11,East,2025-01-02 02:54:00
T1615,P84,Product E,Cat2,10,496.94,S6,North,2025-01-02 02:55:00
T1616,P53,Product F,Cat2,9,232.12,S6,West,2025-01-02 02:56:00
T1617,P32,Product E,Cat1,9,138.7,S13,East,2025-01-02 02:57:00
T1618,P46,Product I,Cat1,7,408.81,S15,North,2025-01-02 02:58:00
T1619,P15,Product G,Cat3,6,397.69,S3,South,2025-01-02 02:59:00
T1620,P3,Product R,Cat4,5,473.3,S12,West,2025-01-02 03:00:00
T1621,P65,Product O,Cat2,2,405.03,S16,North,2025-01-02 03:01:00
T1622,P80,Product Q,Cat2,2,345.68,S3,South,2025-01-02 03:02:00
T1623,P58,Product Q,Cat3,4,100.85,S6,West,2025-01-02 03:03:00
T1624,P51,Product F,Cat2,7,309.51,S13,West,2025-01-02 03:04:00
T1625,P65,Product I,Cat5,1,114.1,S9,North,2025-01-02 03:05:00
T1626,P5,Product O,Cat3,5,259.15,S13,South,2025-01-02 03:06:00
T1627,P7,Product D,Cat4,4,373.7,S17,West,2025-01-02 03:07:00
T1628,P7,Product E,Cat3,2,237.07,S3,South,2025-01-02 03:08:00
T1629,P90,Product R,Cat5,9,120.53,S17,North,2025-01-02 03:09:00
T1630,P79,Product B,Cat1,10,398.34,S17,East,2025-01-02 03:10:00
T1631,P100,Product M,Cat1,8,418.97,S8,North,2025-01-02 03:11:00
T1632,P46,Product G,Cat2,7,191.24,S12,West,2025-01-02 03:12:00
T1633,P22,Product H,Cat5,9,484.37,S10,North,2025-01-02 03:13:00
T1634,P81,Product H,Cat5,5,269.26,S11,North,2025-01-02 03:14:00
T1635,P63,Product C,Cat1,5,472.09,S10,West,2025-01-02 03:15:00
T1636,P70,Product G,Cat3,7,172.38,S12,East,2025-01-02 03:16:00
T1637,P54,Product A,Cat3,2,404.2,S16,South,2025-01-02 03:17:00
T1638,P45,Product A,Cat2,7,282.77,S17,South,2025-01-02 03:18:00
T1639,P95,Product N,Cat1,4,487.71,S14,East,2025-01-02 03:19:00
T1640,P60,Product N,Cat1,8,250.52,S7,East,2025-01-02 03:20:00
T1641,P87,Product O,Cat3,3,371.79,S12,East,2025-01-02 03:21:00
T1642,P19,Product P,Cat2,1,258.91,S8,East,2025-01-02 03:22:00
T1643,P32,Product L,Cat2,6,125.67,S9,South,2025-01-02 03:23:00
T1644,P36,Product B,Cat1,4,384.34,S16,North,2025-01-02 03:24:00
T1645,P51,Product D,Cat5,8,254.98,S5,West,2025-01-02 03:25:00
T1646,P8,Product A,Cat4,7,279.54,S9,East,2025-01-02 03:26:00
T1647,P26,Product S,Cat1,8,133.63,S13,South,2025-01-02 03:27:00
T1648,P43,Product L,Cat4,2,313.81,S5,North,2025-01-02 03:28:00
T1649,P95,Product T,Cat5,7,370.1,S11,South,2025-01-02 03:29:00
T1650,P37,Product M,Cat1,4,55.9,S13,East,2025-01-02 03:30:00
T1651,P90,Product M,Cat3,5,23.68,S17,East,2025-01-02 03:31:00
T1652,P52,Product O,Cat1,10,358.67,S17,North,2025-01-02 03:32:00
T1653,P50,Product A,Cat1,4,28.67,S10,East,2025-01-02 03:33:00
T1654,P33,Product T,Cat5,3,230.93,S5,East,2025-01-02 03:34:00
T1655,P98,Product S,Cat1,2,193.35,S20,East,2025-01-02 03:35:00
T1656,P85,Product T,Cat2,5,451.61,S7,North,2025-01-02 03:36:00
T1657,P4,Product H,Cat4,4,444.71,S4,South,2025-01-02 03:37:00
T1658,P53,Product I,Cat5,7,326.99,S20,South,2025-01-02 03:38:00
T1659,P76,Product L,Cat2,7,256.72,S8,East,2025-01-02 03:39:00
T1660,P38,Product B,Cat3,3,51.05,S9,West,2025-01-02 03:40:00
T1661,P72,Product I,Cat4,8,334.22,S4,South,2025-01-02 03:41:00
T1662,P61,Product R,Cat5,2,360.42,S14,East,2025-01-02 03:42:00
T1663,P2,Product R,Cat4,6,497.12,S13,East,2025-01-02 03:43:00
T1664,P12,Product O,Cat1,8,157.09,S16,North,2025-01-02 03:44:00
T1665,P60,Product S,Cat1,7,191.39,S10,East,2025-01-02 03:45:00
T1666,P48,Product J,Cat5,1,326.91,S4,West,2025-01-02 03:46:00
